idx,user_id,transaction_date,transaction month,Time,product_category,merchant_name,product_amount,transaction_fee,cashback,loyalty_points,payment_method,transaction_status,device_type,location
193,USER_00654,02/09/2023,September,10:29:00,Gas Bill,Adani Gas,6107.51,2.08,34.90,63.00,Bank Transfer,Successful,iOS,Urban
194,USER_02819,02/09/2023,September,14:29:00,Bus Ticket,Paytm Bus,428.94,12.87,97.40,906.00,Bank Transfer,Successful,Android,Suburban
195,USER_05547,02/09/2023,September,16:23:00,Streaming Service,ZEE5,682.42,4.77,92.10,638.00,Credit Card,Successful,Android,Suburban
196,USER_05720,02/09/2023,September,17:16:00,Electricity Bill,Reliance Energy,8583.88,3.97,31.19,327.00,Debit Card,Successful,iOS,Urban
197,USER_04638,02/09/2023,September,17:26:00,Flight Booking,EaseMyTrip,9212.94,30.28,18.71,991.00,Wallet Balance,Successful,iOS,Urban
198,USER_09003,02/09/2023,September,18:43:00,Gas Bill,Bharat Gas,916.85,49.82,27.51,487.00,Wallet Balance,Failed,iOS,Urban
199,USER_08645,02/09/2023,September,20:46:00,Gas Bill,Gujarat Gas,1648.58,25.36,82.85,395.00,UPI,Successful,Android,Urban
200,USER_08934,02/09/2023,September,23:32:00,Hotel Booking,Treebo,2443.03,26.39,57.64,721.00,Debit Card,Successful,Android,Urban
201,USER_00514,02/09/2023,September,23:59:00,Mobile Recharge,Airtel,6962.62,23.33,15.48,341.00,UPI,Successful,Android,Urban
202,USER_02294,03/09/2023,September,00:04:00,Insurance Premium,Max Life,377.52,35.06,27.44,145.00,Wallet Balance,Successful,iOS,Urban
203,USER_03312,03/09/2023,September,05:24:00,Online Shopping,Myntra,8153.90,37.20,37.57,14.00,Debit Card,Failed,Android,Suburban
204,USER_02074,03/09/2023,September,07:44:00,Online Shopping,Nykaa,9726.17,46.25,50.66,586.00,Debit Card,Successful,Android,Urban
205,USER_05613,03/09/2023,September,12:33:00,Streaming Service,Hotstar,6574.17,49.65,57.60,955.00,Debit Card,Successful,iOS,Urban
206,USER_01587,03/09/2023,September,19:13:00,Electricity Bill,CESC,2735.56,9.73,98.00,673.00,Wallet Balance,Successful,Android,Urban
207,USER_06019,03/09/2023,September,22:12:00,Movie Ticket,SPI Cinemas,2295.83,41.03,50.18,359.00,Bank Transfer,Successful,iOS,Urban
208,USER_01432,03/09/2023,September,22:39:00,Bus Ticket,MakeMyTrip Bus,3760.00,22.11,37.37,720.00,Bank Transfer,Successful,Android,Urban
209,USER_08132,04/09/2023,September,02:20:00,Streaming Service,Netflix,8716.43,37.27,41.90,574.00,Bank Transfer,Successful,Web,Urban
210,USER_05470,04/09/2023,September,03:33:00,Electricity Bill,BSES,6195.65,29.10,1.45,694.00,Debit Card,Successful,Android,Urban
211,USER_05934,04/09/2023,September,04:09:00,Hotel Booking,Airbnb,4332.15,1.42,67.68,834.00,UPI,Successful,iOS,Rural
212,USER_03232,04/09/2023,September,08:54:00,Gas Bill,Indraprastha Gas,1447.42,34.31,16.89,281.00,Bank Transfer,Successful,Android,Urban
213,USER_01357,04/09/2023,September,09:48:00,Streaming Service,Netflix,66.40,14.57,6.52,196.00,Wallet Balance,Successful,Android,Suburban
214,USER_03739,04/09/2023,September,11:47:00,Insurance Premium,LIC,7631.80,16.01,79.70,787.00,Debit Card,Successful,Android,Urban
215,USER_02393,04/09/2023,September,16:15:00,Online Shopping,Myntra,7364.10,15.17,14.29,508.00,UPI,Successful,Web,Rural
216,USER_09084,04/09/2023,September,16:29:00,Bus Ticket,AbhiBus,2920.61,45.93,62.67,76.00,Bank Transfer,Successful,Android,Urban
217,USER_03612,04/09/2023,September,17:34:00,Hotel Booking,OYO Rooms,6417.39,39.50,0.20,384.00,UPI,Successful,Android,Urban
218,USER_09761,04/09/2023,September,18:12:00,Education Fee,Udemy,2173.06,47.74,78.75,127.00,UPI,Successful,Android,Urban
219,USER_02259,04/09/2023,September,18:41:00,Gift Card,Lifestyle,3366.20,33.17,90.80,342.00,Wallet Balance,Successful,Web,Urban
220,USER_01625,04/09/2023,September,18:46:00,Rent Payment,OYO Life,7496.70,37.37,54.15,183.00,Credit Card,Successful,Android,Rural
221,USER_07297,04/09/2023,September,19:01:00,Mobile Recharge,BSNL,8172.63,16.86,10.27,127.00,Credit Card,Successful,Android,Urban
222,USER_03619,04/09/2023,September,21:47:00,Water Bill,Bangalore Water Supply,4275.89,35.15,24.18,734.00,UPI,Successful,iOS,Urban
223,USER_00638,04/09/2023,September,21:58:00,Movie Ticket,Cinepolis,5413.79,36.00,85.86,996.00,Credit Card,Successful,Android,Urban
224,USER_05831,04/09/2023,September,23:04:00,Electricity Bill,CESC,3969.47,9.23,45.63,981.00,UPI,Failed,Android,Suburban
225,USER_08615,04/09/2023,September,23:24:00,Food Delivery,Swiggy,2385.83,7.80,29.81,853.00,Bank Transfer,Successful,Android,Urban
226,USER_02212,05/09/2023,September,00:22:00,Gas Bill,Gujarat Gas,836.49,23.88,95.15,328.00,Bank Transfer,Successful,iOS,Suburban
227,USER_03802,05/09/2023,September,02:35:00,Streaming Service,Hotstar,4402.89,7.77,80.66,989.00,Bank Transfer,Successful,Android,Suburban
228,USER_02110,05/09/2023,September,02:53:00,Hotel Booking,MakeMyTrip,7514.41,46.04,96.62,873.00,Credit Card,Successful,Android,Rural
229,USER_08040,05/09/2023,September,03:06:00,Insurance Premium,HDFC Life,8498.91,12.64,4.16,233.00,Bank Transfer,Successful,Android,Urban
230,USER_00129,05/09/2023,September,03:23:00,Food Delivery,Domino's,1786.58,21.82,85.91,530.00,Debit Card,Successful,iOS,Urban
231,USER_03360,05/09/2023,September,07:32:00,Education Fee,Unacademy,1235.83,5.05,63.46,185.00,Bank Transfer,Successful,iOS,Urban
232,USER_04883,05/09/2023,September,10:22:00,Gaming Credits,PUBG Mobile,4687.13,43.31,83.34,738.00,Bank Transfer,Successful,Android,Urban
233,USER_01936,05/09/2023,September,10:58:00,Hotel Booking,OYO Rooms,4701.07,46.28,34.37,233.00,Wallet Balance,Successful,iOS,Rural
234,USER_08983,05/09/2023,September,14:53:00,Insurance Premium,Max Life,5165.97,33.54,45.16,742.00,Debit Card,Successful,Android,Urban
235,USER_06197,05/09/2023,September,15:14:00,Hotel Booking,OYO Rooms,1374.30,38.97,41.25,325.00,Debit Card,Successful,Android,Urban
236,USER_02530,05/09/2023,September,17:52:00,Flight Booking,MakeMyTrip,933.09,40.51,48.96,619.00,UPI,Successful,Android,Urban
237,USER_07797,05/09/2023,September,18:17:00,Mobile Recharge,Idea,9254.17,20.80,62.98,357.00,UPI,Successful,Android,Rural
238,USER_03907,05/09/2023,September,18:53:00,Online Shopping,Myntra,1033.68,12.20,65.29,748.00,UPI,Successful,Web,Urban
239,USER_01658,05/09/2023,September,19:26:00,Grocery Shopping,Grofers,5652.04,5.81,13.68,306.00,Credit Card,Successful,iOS,Urban
240,USER_04724,05/09/2023,September,21:27:00,Online Shopping,Myntra,6993.78,41.81,88.54,265.00,UPI,Successful,Android,Urban
241,USER_02766,06/09/2023,September,00:20:00,Loan Repayment,Axis Bank,8134.71,34.72,1.99,868.00,Debit Card,Successful,iOS,Urban
242,USER_03998,06/09/2023,September,00:29:00,Rent Payment,NoBroker,2693.45,42.58,68.04,795.00,Wallet Balance,Successful,iOS,Urban
243,USER_08369,06/09/2023,September,03:10:00,Electricity Bill,Tata Power,936.51,39.24,86.59,285.00,Debit Card,Successful,Web,Urban
244,USER_00056,06/09/2023,September,03:18:00,Bus Ticket,AbhiBus,3513.90,36.76,28.27,357.00,Debit Card,Successful,Android,Urban
245,USER_02349,06/09/2023,September,04:43:00,Electricity Bill,BSES,4792.41,29.30,90.59,954.00,Debit Card,Successful,Web,Rural
246,USER_00676,06/09/2023,September,05:24:00,Bus Ticket,Paytm Bus,3228.53,44.92,18.73,454.00,UPI,Successful,iOS,Suburban
247,USER_02402,06/09/2023,September,06:46:00,Gas Bill,Bharat Gas,8328.33,34.81,48.33,87.00,UPI,Successful,Android,Urban
248,USER_05241,06/09/2023,September,07:49:00,Food Delivery,Zomato,1709.78,3.60,61.78,623.00,Bank Transfer,Successful,iOS,Urban
249,USER_03498,06/09/2023,September,08:20:00,Movie Ticket,INOX,2348.45,21.87,18.67,241.00,Debit Card,Successful,Android,Suburban
250,USER_03413,06/09/2023,September,12:51:00,Insurance Premium,LIC,4571.47,0.57,37.92,3.00,Debit Card,Successful,iOS,Urban
251,USER_00427,06/09/2023,September,13:19:00,Internet Bill,Hathway,853.06,14.43,92.60,218.00,Credit Card,Failed,Web,Rural
252,USER_07915,06/09/2023,September,18:44:00,Online Shopping,Flipkart,420.58,38.34,59.32,737.00,Credit Card,Successful,Android,Urban
253,USER_08975,07/09/2023,September,00:48:00,Flight Booking,EaseMyTrip,9922.47,47.43,19.94,266.00,UPI,Successful,Web,Suburban
254,USER_08792,07/09/2023,September,02:22:00,Flight Booking,Yatra,9345.97,4.70,55.10,748.00,Wallet Balance,Successful,Android,Urban
255,USER_09413,07/09/2023,September,05:53:00,Hotel Booking,OYO Rooms,2513.61,31.35,15.97,993.00,UPI,Successful,Android,Urban
256,USER_05151,07/09/2023,September,07:41:00,Bus Ticket,Paytm Bus,3679.27,25.31,65.62,477.00,Bank Transfer,Successful,iOS,Urban
257,USER_03461,07/09/2023,September,09:11:00,Water Bill,Hyderabad Water Board,6824.58,42.03,86.06,547.00,Debit Card,Successful,Android,Urban
258,USER_09969,07/09/2023,September,10:30:00,Education Fee,Udemy,9637.20,12.65,18.21,572.00,Wallet Balance,Successful,iOS,Urban
259,USER_02721,07/09/2023,September,12:30:00,Bus Ticket,Goibibo,6163.63,43.10,59.58,4.00,Wallet Balance,Successful,iOS,Urban
260,USER_04273,07/09/2023,September,13:56:00,Bus Ticket,Goibibo,1343.95,49.32,89.48,418.00,Credit Card,Successful,Android,Urban
261,USER_08680,07/09/2023,September,17:28:00,Bus Ticket,MakeMyTrip Bus,1406.37,7.90,13.20,922.00,Credit Card,Successful,Android,Urban
262,USER_09953,07/09/2023,September,19:03:00,Food Delivery,Foodpanda,4867.85,28.89,18.70,707.00,Bank Transfer,Successful,Android,Urban
263,USER_03062,07/09/2023,September,20:41:00,Flight Booking,MakeMyTrip,256.90,9.75,90.10,869.00,Debit Card,Successful,Web,Urban
264,USER_06999,07/09/2023,September,22:40:00,Flight Booking,Yatra,2024.18,11.76,31.03,357.00,Credit Card,Successful,Web,Urban
265,USER_06474,07/09/2023,September,23:28:00,Taxi Fare,Meru,3442.47,36.36,5.30,912.00,UPI,Successful,Android,Rural
266,USER_03284,07/09/2023,September,23:29:00,Gift Card,Amazon Pay,1842.26,35.92,73.27,558.00,Wallet Balance,Successful,iOS,Urban
267,USER_09008,08/09/2023,September,01:02:00,Mobile Recharge,BSNL,3638.28,39.78,55.78,258.00,Debit Card,Successful,Web,Urban
268,USER_09640,08/09/2023,September,02:17:00,Insurance Premium,Max Life,9392.97,42.67,81.59,968.00,Credit Card,Successful,Android,Urban
269,USER_08561,08/09/2023,September,04:09:00,Grocery Shopping,Flipkart Supermart,9860.86,16.22,34.89,775.00,Wallet Balance,Successful,Android,Urban
270,USER_06026,08/09/2023,September,05:31:00,Grocery Shopping,Amazon Pantry,3102.92,6.44,35.66,569.00,Bank Transfer,Successful,Android,Rural
271,USER_03949,08/09/2023,September,05:35:00,Streaming Service,ZEE5,8895.22,34.50,91.37,926.00,Credit Card,Successful,Android,Urban
272,USER_05154,08/09/2023,September,07:47:00,Mobile Recharge,Airtel,5574.50,13.60,85.58,317.00,Bank Transfer,Successful,Android,Rural
273,USER_08381,08/09/2023,September,09:03:00,Streaming Service,SonyLIV,898.46,2.30,93.67,785.00,UPI,Successful,Android,Urban
274,USER_00400,08/09/2023,September,09:28:00,Internet Bill,BSNL Broadband,8120.55,30.41,72.59,60.00,Debit Card,Successful,iOS,Urban
275,USER_06847,08/09/2023,September,10:25:00,Insurance Premium,ICICI Prudential,5577.20,44.48,75.18,358.00,Bank Transfer,Successful,Web,Suburban
276,USER_08542,08/09/2023,September,14:28:00,Loan Repayment,Axis Bank,3572.19,36.05,86.16,644.00,Bank Transfer,Successful,iOS,Urban
277,USER_09488,08/09/2023,September,17:45:00,Rent Payment,Airbnb,9374.25,5.76,63.34,705.00,UPI,Successful,Android,Urban
278,USER_00922,08/09/2023,September,21:09:00,Hotel Booking,Airbnb,8175.45,26.83,26.97,470.00,Wallet Balance,Successful,iOS,Suburban
279,USER_04607,09/09/2023,September,01:22:00,Food Delivery,Swiggy,1198.57,49.68,93.00,85.00,Credit Card,Successful,iOS,Urban
280,USER_01456,09/09/2023,September,01:46:00,Water Bill,Hyderabad Water Board,6744.94,35.13,75.84,749.00,Debit Card,Successful,iOS,Urban
281,USER_05910,09/09/2023,September,06:16:00,Internet Bill,ACT Fibernet,1553.85,37.18,85.33,344.00,Bank Transfer,Successful,Web,Urban
282,USER_00917,09/09/2023,September,06:41:00,Education Fee,Vedantu,5400.65,5.48,26.20,114.00,Credit Card,Successful,Android,Suburban
283,USER_03296,09/09/2023,September,16:56:00,Gaming Credits,Call of Duty Mobile,9029.37,36.09,67.81,165.00,Bank Transfer,Pending,iOS,Urban
284,USER_06600,09/09/2023,September,22:33:00,Water Bill,Hyderabad Water Board,3152.06,9.89,99.82,621.00,Wallet Balance,Successful,Android,Urban
285,USER_05474,10/09/2023,September,04:00:00,Gas Bill,Adani Gas,8762.96,25.49,18.87,687.00,Debit Card,Successful,Android,Suburban
286,USER_02147,10/09/2023,September,04:59:00,Education Fee,Coursera,5540.38,1.67,20.65,947.00,Bank Transfer,Successful,Android,Urban
287,USER_07878,10/09/2023,September,07:26:00,Rent Payment,Airbnb,9093.51,32.47,32.03,75.00,Bank Transfer,Successful,Android,Urban
288,USER_05315,10/09/2023,September,08:33:00,Gas Bill,Adani Gas,4142.15,30.31,70.07,687.00,UPI,Successful,Android,Rural
289,USER_03179,10/09/2023,September,12:32:00,Movie Ticket,Carnival Cinemas,5648.03,2.53,90.21,343.00,Bank Transfer,Successful,Android,Urban
290,USER_06659,10/09/2023,September,15:04:00,Bus Ticket,Paytm Bus,5584.34,9.42,77.13,321.00,Credit Card,Successful,Android,Urban
291,USER_08234,10/09/2023,September,15:12:00,Bus Ticket,RedBus,6996.98,13.46,61.64,258.00,UPI,Successful,Android,Urban
292,USER_04984,10/09/2023,September,16:06:00,Gas Bill,Indraprastha Gas,6089.30,31.29,2.57,388.00,Debit Card,Successful,Android,Urban
293,USER_01854,10/09/2023,September,16:14:00,Food Delivery,Uber Eats,4992.53,22.73,52.82,278.00,Wallet Balance,Successful,Android,Urban
294,USER_09123,10/09/2023,September,16:19:00,Flight Booking,Cleartrip,4534.19,9.47,45.48,516.00,Bank Transfer,Successful,iOS,Urban
295,USER_00747,10/09/2023,September,17:27:00,Education Fee,Vedantu,1316.68,36.04,81.71,536.00,UPI,Successful,Android,Urban
296,USER_02494,10/09/2023,September,18:27:00,Mobile Recharge,Idea,4807.10,12.86,59.53,398.00,Wallet Balance,Failed,Android,Urban
297,USER_01784,10/09/2023,September,22:58:00,Flight Booking,Cleartrip,6508.33,21.41,88.08,278.00,Debit Card,Successful,Android,Urban
298,USER_00108,11/09/2023,September,03:10:00,Mobile Recharge,Airtel,5449.70,39.84,24.16,291.00,Bank Transfer,Successful,Android,Suburban
299,USER_09183,11/09/2023,September,04:18:00,Streaming Service,Amazon Prime,9739.50,46.74,87.13,546.00,Bank Transfer,Successful,iOS,Urban
300,USER_04936,11/09/2023,September,10:56:00,Insurance Premium,Max Life,3132.57,48.01,97.18,938.00,Debit Card,Successful,Android,Suburban
301,USER_07078,11/09/2023,September,16:27:00,Rent Payment,NoBroker,2466.42,33.50,97.01,102.00,Debit Card,Successful,Android,Urban
302,USER_08919,11/09/2023,September,17:48:00,Flight Booking,MakeMyTrip,2232.24,14.00,23.23,712.00,Wallet Balance,Successful,iOS,Urban
303,USER_01306,11/09/2023,September,20:43:00,Electricity Bill,BSES,1741.88,49.61,91.52,521.00,UPI,Successful,Android,Urban
304,USER_09911,11/09/2023,September,22:50:00,Movie Ticket,PVR Cinemas,6953.77,3.42,76.83,356.00,Bank Transfer,Successful,iOS,Suburban
305,USER_07640,12/09/2023,September,02:51:00,Streaming Service,ZEE5,4740.23,22.31,13.45,110.00,UPI,Pending,iOS,Rural
306,USER_04981,12/09/2023,September,02:58:00,Mobile Recharge,Idea,3673.50,46.29,71.30,675.00,Credit Card,Successful,iOS,Urban
307,USER_00778,12/09/2023,September,03:02:00,Rent Payment,OYO Life,2843.19,15.61,88.60,78.00,Credit Card,Successful,Android,Suburban
308,USER_09711,12/09/2023,September,03:38:00,Grocery Shopping,Amazon Pantry,5930.23,4.09,74.61,951.00,UPI,Successful,Web,Urban
309,USER_00326,12/09/2023,September,06:20:00,Electricity Bill,CESC,6599.62,15.63,6.65,888.00,Bank Transfer,Successful,Android,Urban
310,USER_09742,12/09/2023,September,07:06:00,Gas Bill,Mahanagar Gas,6324.41,38.03,76.50,64.00,Bank Transfer,Successful,Android,Urban
311,USER_02432,12/09/2023,September,08:30:00,Online Shopping,Flipkart,6810.18,0.27,57.60,908.00,Debit Card,Successful,iOS,Suburban
312,USER_08199,12/09/2023,September,08:37:00,Internet Bill,Jio Fiber,8123.20,39.15,43.66,431.00,Bank Transfer,Successful,Android,Urban
313,USER_00242,12/09/2023,September,08:52:00,Education Fee,Udemy,2151.26,15.75,61.36,348.00,Bank Transfer,Successful,iOS,Urban
314,USER_02621,12/09/2023,September,08:58:00,Movie Ticket,Carnival Cinemas,2662.31,13.65,5.44,737.00,Wallet Balance,Successful,Web,Urban
315,USER_08067,12/09/2023,September,09:22:00,Gift Card,Shoppers Stop,2962.48,12.95,82.31,974.00,UPI,Successful,iOS,Suburban
316,USER_09889,12/09/2023,September,09:55:00,Streaming Service,ZEE5,1884.10,47.59,1.17,496.00,Credit Card,Successful,Android,Rural
317,USER_04443,12/09/2023,September,10:02:00,Electricity Bill,Reliance Energy,5794.10,4.41,91.46,513.00,Bank Transfer,Successful,iOS,Urban
318,USER_02737,12/09/2023,September,11:51:00,Electricity Bill,Tata Power,9596.95,43.06,6.04,677.00,Wallet Balance,Successful,Web,Suburban
319,USER_03856,12/09/2023,September,12:40:00,Gas Bill,Adani Gas,7615.05,35.00,3.93,862.00,Bank Transfer,Successful,Android,Urban
320,USER_03347,12/09/2023,September,12:58:00,Flight Booking,EaseMyTrip,6584.41,0.38,46.92,673.00,Debit Card,Successful,iOS,Suburban
321,USER_06144,12/09/2023,September,16:57:00,Education Fee,Udemy,5883.99,47.79,66.27,510.00,Debit Card,Successful,Web,Rural
322,USER_06735,12/09/2023,September,18:29:00,Taxi Fare,Jugnoo,3997.82,43.71,10.63,703.00,Credit Card,Successful,Android,Urban
323,USER_07707,12/09/2023,September,19:06:00,Hotel Booking,Fab Hotels,402.59,23.20,32.64,825.00,Credit Card,Successful,Android,Suburban
324,USER_00644,12/09/2023,September,20:24:00,Food Delivery,Zomato,7260.05,17.44,74.40,531.00,Credit Card,Successful,Android,Urban
325,USER_08775,12/09/2023,September,22:11:00,Mobile Recharge,Airtel,5618.60,21.20,15.98,873.00,UPI,Successful,iOS,Urban
326,USER_02748,12/09/2023,September,22:14:00,Grocery Shopping,Grofers,5287.95,1.03,89.05,783.00,Wallet Balance,Successful,iOS,Urban
327,USER_02713,13/09/2023,September,06:55:00,Taxi Fare,Jugnoo,2541.05,19.02,24.67,649.00,Credit Card,Successful,Android,Urban
328,USER_05744,13/09/2023,September,07:30:00,Gaming Credits,Roblox,8669.17,30.50,28.63,16.00,UPI,Successful,Android,Urban
329,USER_06734,13/09/2023,September,08:26:00,Mobile Recharge,Idea,9815.73,21.61,94.68,369.00,Bank Transfer,Successful,Android,Suburban
330,USER_08129,13/09/2023,September,10:07:00,Electricity Bill,Tata Power,4666.76,34.41,9.40,683.00,Bank Transfer,Successful,Web,Urban
331,USER_02414,13/09/2023,September,13:21:00,Gaming Credits,PUBG Mobile,382.43,40.67,9.52,506.00,Credit Card,Failed,Android,Suburban
332,USER_08898,13/09/2023,September,15:20:00,Internet Bill,ACT Fibernet,7103.26,12.43,19.72,731.00,Wallet Balance,Successful,Android,Urban
333,USER_07051,13/09/2023,September,15:32:00,Flight Booking,Yatra,4445.95,46.98,20.53,656.00,Debit Card,Successful,Android,Urban
334,USER_08196,13/09/2023,September,20:57:00,Loan Repayment,Axis Bank,2780.17,25.09,59.17,556.00,Debit Card,Successful,Android,Urban
335,USER_02163,13/09/2023,September,21:09:00,Mobile Recharge,Idea,673.10,48.59,71.80,829.00,Debit Card,Successful,Android,Urban
336,USER_02417,13/09/2023,September,21:23:00,Hotel Booking,Treebo,9405.49,14.18,3.19,117.00,Credit Card,Successful,iOS,Suburban
337,USER_09521,13/09/2023,September,23:43:00,Education Fee,Unacademy,9017.49,38.28,0.89,286.00,Credit Card,Failed,Android,Urban
338,USER_03666,14/09/2023,September,00:37:00,Gaming Credits,Free Fire,3803.65,46.85,76.10,598.00,Debit Card,Successful,iOS,Urban
339,USER_04488,14/09/2023,September,03:15:00,Mobile Recharge,Idea,1930.70,18.64,15.70,496.00,UPI,Successful,Android,Urban
340,USER_08442,14/09/2023,September,04:02:00,Bus Ticket,Goibibo,6166.77,23.52,21.75,440.00,UPI,Successful,iOS,Suburban
341,USER_05836,14/09/2023,September,04:48:00,Education Fee,Unacademy,3598.00,10.00,92.30,506.00,Debit Card,Successful,Android,Rural
342,USER_02809,14/09/2023,September,04:53:00,Taxi Fare,Meru,2070.92,32.59,52.39,100.00,Bank Transfer,Successful,iOS,Urban
343,USER_08127,14/09/2023,September,05:55:00,Water Bill,Chennai Metro Water,6537.79,8.89,43.38,256.00,Bank Transfer,Successful,iOS,Urban
344,USER_02847,14/09/2023,September,06:08:00,Internet Bill,Jio Fiber,3623.03,15.81,32.02,849.00,Bank Transfer,Successful,Android,Suburban
345,USER_01038,14/09/2023,September,06:09:00,Hotel Booking,Fab Hotels,1291.27,8.92,98.69,580.00,Debit Card,Successful,Android,Urban
346,USER_06610,14/09/2023,September,08:28:00,Education Fee,BYJU'S,9073.58,36.57,10.34,132.00,UPI,Successful,Android,Urban
347,USER_04050,14/09/2023,September,09:07:00,Mobile Recharge,BSNL,3650.72,40.05,16.20,784.00,Debit Card,Successful,Web,Urban
